Data da Venda,ID do Cliente,Produto,Categoria,Tipo de Pet,Quantidade,Preço Unitário,Valor Total
2021-04-21,C0078,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2021-04-22,C0491,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2021-04-22,C0251,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-04-22,C0098,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-04-23,C0372,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-04-23,C0011,Ração Econômica,Ração,Gato,1,70.0,70.0
2021-04-24,C0317,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-04-25,C0323,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-04-27,C0070,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-04-27,C0268,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2021-04-28,C0112,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-04-28,C0305,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-04-28,C0480,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-04-29,C0207,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2021-04-29,C0276,Ração Econômica,Ração,Gato,4,70.0,280.0
2021-04-30,C0041,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2021-04-30,C0093,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-04-30,C0498,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2021-04-30,C0066,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-05-01,C0143,Ração Premium,Ração,Gato,1,120.0,120.0
2021-05-01,C0375,Comedouro,Acessórios,Gato,4,20.0,80.0
2021-05-02,C0362,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2021-05-02,C0275,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-05-03,C0322,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-05-03,C0358,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-05-03,C0350,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-05-03,C0007,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2021-05-03,C0268,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-05-04,C0118,Ração Premium,Ração,Gato,2,120.0,240.0
2021-05-04,C0191,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-05-04,C0332,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-05-04,C0252,Coleira,Acessórios,Gato,4,35.0,140.0
2021-05-04,C0039,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-05-04,C0482,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-05-04,C0355,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2021-05-05,C0211,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-05-05,C0175,Antipulgas,Remédio,Gato,1,65.0,65.0
2021-05-05,C0422,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2021-05-06,C0479,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-05-08,C0078,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-05-09,C0384,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-05-09,C0162,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-05-09,C0159,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-05-09,C0132,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-05-11,C0054,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-05-12,C0388,Comedouro,Acessórios,Gato,2,20.0,40.0
2021-05-14,C0174,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-05-14,C0195,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-05-14,C0137,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-05-14,C0451,Ração Premium,Ração,Cachorro,2,120.0,240.0
2021-05-15,C0214,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-05-15,C0500,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-05-16,C0042,Coleira,Acessórios,Cachorro,3,35.0,105.0
2021-05-17,C0161,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-05-17,C0266,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-05-18,C0139,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2021-05-18,C0175,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-05-18,C0412,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-05-18,C0478,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2021-05-19,C0027,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2021-05-19,C0373,Ração Premium,Ração,Gato,4,120.0,480.0
2021-05-20,C0089,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-05-20,C0274,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2021-05-21,C0320,Antipulgas,Remédio,Gato,3,65.0,195.0
2021-05-21,C0091,Ração Econômica,Ração,Gato,1,70.0,70.0
2021-05-22,C0471,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-05-22,C0110,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2021-05-22,C0256,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2021-05-22,C0471,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-05-23,C0290,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2021-05-23,C0097,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2021-05-23,C0398,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2021-05-24,C0283,Ração Econômica,Ração,Gato,3,70.0,210.0
2021-05-24,C0342,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-05-24,C0122,Ração Econômica,Ração,Gato,3,70.0,210.0
2021-05-25,C0371,Coleira,Acessórios,Gato,2,35.0,70.0
2021-05-25,C0479,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-05-26,C0094,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-05-27,C0324,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-05-28,C0114,Ração Premium,Ração,Cachorro,2,120.0,240.0
2021-05-28,C0078,Coleira,Acessórios,Cachorro,3,35.0,105.0
2021-05-29,C0135,Ração Premium,Ração,Gato,1,120.0,120.0
2021-05-29,C0377,Ração Premium,Ração,Gato,2,120.0,240.0
2021-05-30,C0297,Coleira,Acessórios,Cachorro,2,35.0,70.0
2021-05-30,C0234,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-05-30,C0202,Coleira,Acessórios,Gato,1,35.0,35.0
2021-05-30,C0028,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2021-05-31,C0027,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2021-06-02,C0099,Antipulgas,Remédio,Gato,1,65.0,65.0
2021-06-02,C0094,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-06-03,C0096,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-06-03,C0066,Ração Premium,Ração,Gato,3,120.0,360.0
2021-06-03,C0009,Ração Premium,Ração,Gato,1,120.0,120.0
2021-06-03,C0204,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2021-06-04,C0098,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-06-04,C0110,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-06-04,C0399,Coleira,Acessórios,Cachorro,1,35.0,35.0
2021-06-05,C0492,Antipulgas,Remédio,Gato,1,65.0,65.0
2021-06-06,C0074,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-06-07,C0457,Ração Premium,Ração,Gato,2,120.0,240.0
2021-06-09,C0440,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-06-09,C0447,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-06-09,C0123,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-06-09,C0476,Ração Premium,Ração,Gato,1,120.0,120.0
2021-06-10,C0471,Coleira,Acessórios,Gato,3,35.0,105.0
2021-06-11,C0329,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-06-11,C0409,Ração Premium,Ração,Cachorro,4,120.0,480.0
2021-06-13,C0125,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-06-14,C0269,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-06-14,C0288,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2021-06-15,C0051,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-06-15,C0491,Comedouro,Acessórios,Gato,4,20.0,80.0
2021-06-15,C0037,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-06-16,C0118,Ração Premium,Ração,Gato,4,120.0,480.0
2021-06-17,C0037,Ração Premium,Ração,Gato,1,120.0,120.0
2021-06-17,C0362,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-06-17,C0111,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-06-17,C0108,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2021-06-19,C0208,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-06-19,C0162,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2021-06-19,C0098,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-06-19,C0393,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-06-20,C0047,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2021-06-21,C0117,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2021-06-22,C0222,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-06-22,C0419,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-06-22,C0434,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-06-22,C0258,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-06-22,C0402,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2021-06-23,C0208,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-06-23,C0072,Ração Econômica,Ração,Gato,3,70.0,210.0
2021-06-24,C0217,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-06-24,C0084,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2021-06-24,C0265,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-06-24,C0193,Ração Premium,Ração,Gato,4,120.0,480.0
2021-06-25,C0099,Coleira,Acessórios,Gato,3,35.0,105.0
2021-06-26,C0136,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2021-06-26,C0450,Ração Premium,Ração,Gato,1,120.0,120.0
2021-06-26,C0276,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2021-06-27,C0408,Antipulgas,Remédio,Gato,1,65.0,65.0
2021-06-27,C0169,Comedouro,Acessórios,Gato,1,20.0,20.0
2021-06-27,C0206,Comedouro,Acessórios,Gato,2,20.0,40.0
2021-06-28,C0151,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2021-06-28,C0286,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-06-29,C0095,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-06-29,C0240,Ração Econômica,Ração,Gato,3,70.0,210.0
2021-06-29,C0287,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-06-30,C0383,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-06-30,C0046,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-06-30,C0231,Coleira,Acessórios,Cachorro,2,35.0,70.0
2021-06-30,C0239,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2021-07-02,C0245,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-07-03,C0197,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-07-05,C0116,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-07-05,C0121,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-07-05,C0271,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-07-05,C0180,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-07-06,C0155,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2021-07-06,C0450,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-07-07,C0405,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2021-07-07,C0002,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2021-07-08,C0107,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-07-08,C0028,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-07-08,C0256,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-07-09,C0146,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2021-07-10,C0001,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-07-11,C0346,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-07-11,C0447,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-07-11,C0285,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-07-12,C0089,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-07-12,C0202,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-07-12,C0023,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-07-12,C0051,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-07-12,C0160,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2021-07-14,C0216,Coleira,Acessórios,Cachorro,2,35.0,70.0
2021-07-14,C0221,Ração Premium,Ração,Gato,1,120.0,120.0
2021-07-14,C0225,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-07-14,C0268,Comedouro,Acessórios,Gato,1,20.0,20.0
2021-07-14,C0341,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-07-15,C0471,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-07-15,C0326,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-07-16,C0150,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-07-16,C0002,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-07-16,C0497,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-07-16,C0413,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2021-07-16,C0118,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2021-07-17,C0275,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2021-07-17,C0448,Comedouro,Acessórios,Gato,3,20.0,60.0
2021-07-17,C0488,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-07-18,C0324,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-07-18,C0417,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-07-18,C0059,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2021-07-19,C0025,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-07-19,C0067,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-07-19,C0452,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-07-19,C0297,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-07-20,C0489,Ração Premium,Ração,Cachorro,2,120.0,240.0
2021-07-21,C0086,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2021-07-21,C0240,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-07-22,C0085,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-07-23,C0471,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-07-23,C0203,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2021-07-24,C0368,Ração Econômica,Ração,Gato,1,70.0,70.0
2021-07-24,C0402,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-07-24,C0460,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-07-25,C0267,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2021-07-26,C0407,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-07-26,C0412,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-07-27,C0111,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-07-27,C0475,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-07-27,C0393,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-07-28,C0368,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-07-28,C0159,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-07-30,C0201,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-07-30,C0425,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-07-30,C0201,Coleira,Acessórios,Gato,3,35.0,105.0
2021-07-30,C0471,Ração Econômica,Ração,Gato,3,70.0,210.0
2021-07-30,C0235,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-07-31,C0341,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-08-01,C0439,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2021-08-01,C0055,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2021-08-02,C0013,Coleira,Acessórios,Cachorro,1,35.0,35.0
2021-08-03,C0051,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2021-08-03,C0095,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-08-04,C0215,Coleira,Acessórios,Gato,3,35.0,105.0
2021-08-04,C0092,Comedouro,Acessórios,Gato,3,20.0,60.0
2021-08-04,C0025,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-08-05,C0268,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-08-05,C0134,Arranhador,Brinquedo,Gato,3,60.0,180.0
2021-08-05,C0464,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2021-08-07,C0133,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-08-07,C0084,Antipulgas,Remédio,Gato,4,65.0,260.0
2021-08-07,C0387,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-08-08,C0286,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-08-08,C0400,Coleira,Acessórios,Gato,4,35.0,140.0
2021-08-09,C0082,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2021-08-10,C0178,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-08-10,C0437,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2021-08-10,C0364,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-08-11,C0282,Coleira,Acessórios,Gato,1,35.0,35.0
2021-08-13,C0114,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2021-08-13,C0049,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-08-13,C0407,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-08-14,C0328,Comedouro,Acessórios,Gato,3,20.0,60.0
2021-08-14,C0272,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-08-15,C0103,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2021-08-15,C0287,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-08-15,C0458,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-08-16,C0345,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2021-08-16,C0039,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-08-16,C0441,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2021-08-17,C0142,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-08-17,C0387,Coleira,Acessórios,Cachorro,3,35.0,105.0
2021-08-17,C0168,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2021-08-18,C0159,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2021-08-21,C0280,Coleira,Acessórios,Cachorro,3,35.0,105.0
2021-08-21,C0254,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2021-08-21,C0317,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2021-08-22,C0376,Antipulgas,Remédio,Gato,2,65.0,130.0
2021-08-23,C0356,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-08-24,C0292,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-08-24,C0278,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-08-25,C0048,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2021-08-25,C0056,Coleira,Acessórios,Cachorro,1,35.0,35.0
2021-08-26,C0106,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-08-26,C0351,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-08-28,C0168,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-08-28,C0106,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2021-08-28,C0160,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-08-29,C0448,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2021-08-30,C0260,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2021-08-30,C0015,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-08-30,C0491,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-08-30,C0074,Comedouro,Acessórios,Gato,2,20.0,40.0
2021-08-30,C0457,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2021-08-30,C0484,Ração Premium,Ração,Cachorro,1,120.0,120.0
2021-09-01,C0176,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2021-09-03,C0022,Antipulgas,Remédio,Gato,3,65.0,195.0
2021-09-04,C0163,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2021-09-04,C0307,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-09-04,C0272,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-09-04,C0111,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2021-09-06,C0398,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2021-09-06,C0452,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-09-06,C0320,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-09-09,C0275,Antipulgas,Remédio,Gato,4,65.0,260.0
2021-09-10,C0198,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2021-09-10,C0438,Antipulgas,Remédio,Gato,2,65.0,130.0
2021-09-10,C0091,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-09-10,C0051,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-09-11,C0349,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-09-11,C0370,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2021-09-12,C0222,Ração Econômica,Ração,Gato,2,70.0,140.0
2021-09-12,C0490,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-09-14,C0045,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-09-14,C0394,Antipulgas,Remédio,Gato,2,65.0,130.0
2021-09-14,C0190,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-09-14,C0223,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-09-15,C0079,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-09-16,C0169,Coleira,Acessórios,Gato,2,35.0,70.0
2021-09-16,C0229,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-09-18,C0149,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-09-18,C0497,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-09-18,C0477,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-09-18,C0314,Arranhador,Brinquedo,Gato,2,60.0,120.0
2021-09-19,C0023,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-09-19,C0245,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
2021-09-19,C0277,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-09-21,C0011,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-09-21,C0418,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-09-21,C0456,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2021-09-22,C0007,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2021-09-22,C0345,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2021-09-22,C0475,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-09-23,C0070,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-09-23,C0117,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-09-24,C0402,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2021-09-25,C0299,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2021-09-25,C0238,Coleira,Acessórios,Gato,2,35.0,70.0
2021-09-26,C0069,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2021-09-26,C0260,Comedouro,Acessórios,Gato,4,20.0,80.0
2021-09-26,C0427,Coleira,Acessórios,Gato,4,35.0,140.0
2021-09-26,C0392,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2021-09-26,C0112,Ração Premium,Ração,Cachorro,3,120.0,360.0
2021-09-26,C0213,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-09-27,C0395,Ração Premium,Ração,Gato,3,120.0,360.0
2021-09-27,C0437,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-09-27,C0437,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2021-09-27,C0358,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2021-09-28,C0319,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2021-09-29,C0347,Alpiste,Ração,Pássaro,1,10.0,10.0
2021-09-29,C0218,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2021-10-01,C0485,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2021-10-01,C0333,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2021-10-01,C0089,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2021-10-02,C0098,Arranhador,Brinquedo,Gato,1,60.0,60.0
2021-10-03,C0256,Alpiste,Ração,Pássaro,4,10.0,40.0
2021-10-03,C0065,Comedouro,Acessórios,Gato,3,20.0,60.0
2021-10-05,C0302,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-10-05,C0090,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-10-06,C0307,Ração Premium,Ração,Gato,1,120.0,120.0
2021-10-06,C0136,Alpiste,Ração,Pássaro,3,10.0,30.0
2021-10-06,C0440,Alpiste,Ração,Pássaro,2,10.0,20.0
2021-10-07,C0306,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2021-10-07,C0034,Arranhador,Brinquedo,Gato,4,60.0,240.0
2021-10-07,C0246,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2021-10-08,C0371,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2021-10-08,C0207,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-10-08,C0086,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2021-10-11,C0393,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2021-10-11,C0420,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2021-10-11,C0253,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2021-10-12,C0367,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2021-10-12,C0489,Coleira,Acessórios,Cachorro,4,35.0,140.0
2021-10-13,C0199,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2021-10-13,C0093,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
